stationID;security;stationTypeID;corporationID;solarSystemID;constellationID;regionID;stationName
60003325;0.8328364988;1529;1000030;30001395;20000204;10000016;Ylandoki VII - Moon 1 - Modern Finances Depository
60003328;0.4531728391;1529;1000030;30002696;20000394;10000032;Stegette IV - Moon 10 - Modern Finances Depository
60003331;0.4531728391;1529;1000030;30002696;20000394;10000032;Stegette IV - Moon 15 - Modern Finances Depository
60003334;1.0000000000;1531;1000031;30000145;20000020;10000002;New Caldari Prime - Moon 1 - Chief Executive Panel Bureau
60003337;0.9599952108;1531;1000031;30000139;20000020;10000002;Urlen VI - Chief Executive Panel Bureau
60003340;0.7944237869;1530;1000031;30002779;20000407;10000033;Ono VII - Moon 3 - Chief Executive Panel Treasury
60003343;0.8308547958;1529;1000031;30002778;20000407;10000033;Tasabeshi IV - Moon 2 - Chief Executive Panel Academy
60003346;0.4816668913;1529;1000031;30000171;20000024;10000002;Otitoh VII - Moon 3 - Chief Executive Panel Academy
60003349;0.6508315431;1531;1000031;30000165;20000024;10000002;Ishisomo IX - Moon 9 - Chief Executive Panel Bureau
60003352;0.7208140236;1531;1000031;30002739;20000401;10000033;Isaziwa X - Moon 1 - Chief Executive Panel Bureau
60003355;0.7208140236;1531;1000031;30002739;20000401;10000033;Isaziwa IX - Chief Executive Panel Bureau
60003358;0.7693230944;1531;1000031;30001375;20000201;10000016;Tsuguwa IV - Moon 4 - Chief Executive Panel Bureau
60003361;0.8438157458;1531;1000031;30001374;20000201;10000016;Iidoken VII - Moon 7 - Chief Executive Panel Bureau
60003364;0.7080730712;1531;1000031;30000173;20000025;10000002;Vattuolen IX - Chief Executive Panel Bureau
60003367;0.5222028788;1530;1000031;30000179;20000025;10000002;Silen IV - Moon 18 - Chief Executive Panel Treasury
60003370;0.7714352004;1531;1000031;30002753;20000403;10000033;Aikoro VI - Moon 9 - Chief Executive Panel Bureau
60003373;0.7112933852;1531;1000031;30002754;20000403;10000033;Alikara VII - Moon 1 - Chief Executive Panel Bureau
60003376;0.8727943059;1529;1000031;30002819;20000413;10000033;Motsu VI - Moon 10 - Chief Executive Panel Academy
60003379;0.5741027392;1531;1000031;30002814;20000413;10000033;Uotila V - Moon 14 - Chief Executive Panel Bureau
60003382;0.3835015677;1531;1000031;30002759;20000404;10000033;Uuna VI - Moon 22 - Chief Executive Panel Bureau
60003385;0.3746381988;1531;1000031;30002756;20000404;10000033;Ishomilken IX - Moon 4 - Chief Executive Panel Bureau
60003388;0.7321581136;1531;1000031;30001412;20000207;10000016;Tsukuras IX - Moon 3 - Chief Executive Panel Bureau
60003391;0.6337853856;1531;1000031;30001414;20000207;10000016;Ajanen X - Moon 3 - Chief Executive Panel Bureau
60003394;0.7479928157;1531;1000032;30000127;20000018;10000002;Sirseshin VI - Moon 1 - Mercantile Club Bureau
60003397;0.9459645526;1531;1000032;30000129;20000018;10000002;Unpas VI - Moon 4 - Mercantile Club Bureau
60003400;0.8035481992;1531;1000032;30002752;20000403;10000033;Ahynada VII - Mercantile Club Bureau
60003403;0.6860520099;1531;1000032;30002751;20000403;10000033;Kaimon III - Moon 25 - Mercantile Club Bureau
60003406;0.5828238534;1531;1000032;30001423;20000208;10000016;Jotenen V - Mercantile Club Bureau
60003409;0.6457973916;1529;1000032;30001418;20000208;10000016;Aikantoh I - Moon 1 - Mercantile Club Academy
60003412;0.4169539117;1531;1000032;30001385;20000202;10000016;Jan V - Moon 10 - Mercantile Club Bureau
60003415;0.4620636475;1531;1000032;30001383;20000202;10000016;Vaajaita VI - Mercantile Club Bureau
60003418;0.6589382757;1531;1000032;30002781;20000408;10000033;Halaima VIII - Moon 17 - Mercantile Club Bureau
60003421;0.6682383689;1531;1000032;30002783;20000408;10000033;Sankkasen IX - Moon 12 - Mercantile Club Bureau
60003424;0.9481750451;1531;1000032;30001393;20000204;10000016;Malkalen II - Mercantile Club Bureau
60003427;0.8328364988;1531;1000032;30001395;20000204;10000016;Ylandoki VI - Moon 15 - Mercantile Club Bureau
60003430;0.8516329482;1531;1000032;30001404;20000206;10000016;Airkio IX - Moon 15 - Mercantile Club Bureau
60003433;0.6876963454;1531;1000032;30001406;20000206;10000016;Kamokor VII - Moon 1 - Mercantile Club Bureau
60003436;0.3835015677;1529;1000032;30002759;20000404;10000033;Uuna V - Moon 5 - Mercantile Club Academy
60003439;0.3746381988;1531;1000032;30002756;20000404;10000033;Ishomilken IX - Moon 12 - Mercantile Club Bureau
60003442;0.3982679375;1531;1000032;30001356;20000198;10000016;Dantumi IV - Moon 8 - Mercantile Club Bureau
60003445;0.3755402274;1531;1000032;30001361;20000198;10000016;Aurohunen V - Moon 17 - Mercantile Club Bureau
60003448;0.8039990995;1531;1000032;30002815;20000413;10000033;Isenairos VI - Moon 6 - Mercantile Club Bureau
60003451;0.5741027392;1531;1000032;30002814;20000413;10000033;Uotila V - Moon 5 - Mercantile Club Bureau
60003454;0.9127475930;1530;1000033;30000140;20000020;10000002;Maurasi VIII - Moon 14 - Caldari Business Tribunal
60003457;0.9639236003;1529;1000033;30000143;20000020;10000002;Niyabainen IX - Moon 10 - Caldari Business Tribunal Accounting
60003460;0.9459131167;3871;1000033;30000142;20000020;10000002;Jita IV - Moon 10 - Caldari Business Tribunal Law School
60003463;0.9459131167;3871;1000033;30000142;20000020;10000002;Jita VII - Moon 2 - Caldari Business Tribunal Law School
60003466;0.9459131167;1529;1000033;30000142;20000020;10000002;Jita IV - Moon 4 - Caldari Business Tribunal Bureau Offices
60003469;0.9459131167;3872;1000033;30000142;20000020;10000002;Jita IV - Caldari Business Tribunal Information Center
60003472;0.5734418218;3871;1000033;30005053;20000739;10000065;Imih III - Moon 2 - Caldari Business Tribunal Law School
60003475;0.5818207104;1530;1000033;30005051;20000739;10000065;Choga II - Caldari Business Tribunal
60003478;0.7084131674;1529;1000033;30005055;20000739;10000065;Zinkon VII - Moon 1 - Caldari Business Tribunal Accounting
60003481;0.6483931122;1530;1000033;30005054;20000739;10000065;Nare VI - Moon 1 - Caldari Business Tribunal
60003484;0.5723651005;1529;1000033;30005050;20000739;10000065;Kulu X - Moon 3 - Caldari Business Tribunal Bureau Offices
60003487;0.6019993113;1529;1000033;30005052;20000739;10000065;Soumi VII - Caldari Business Tribunal Bureau Offices
60003490;0.5564020711;3871;1000033;30003421;20000498;10000042;Libold IX - Moon 19 - Caldari Business Tribunal Law School
60003493;0.6155661686;1529;1000033;30003416;20000498;10000042;Aldrat VIII - Moon 1 - Caldari Business Tribunal Accounting
60003496;0.8220643588;1529;1000033;30003420;20000498;10000042;Fredagod IV - Moon 1 - Caldari Business Tribunal Accounting
60003499;0.5757954209;1530;1000033;30003419;20000498;10000042;Erstur III - Moon 1 - Caldari Business Tribunal
60003502;0.6496329170;1529;1000033;30003417;20000498;10000042;Urnhard I - Caldari Business Tribunal Bureau Offices
60003505;0.8220643588;1529;1000033;30003420;20000498;10000042;Fredagod V - Moon 10 - Caldari Business Tribunal Bureau Offices
60003508;0.8166387669;1529;1000033;30002746;20000402;10000033;Oijamon V - Moon 2 - Caldari Business Tribunal Accounting
60003511;0.8166387669;1530;1000033;30002746;20000402;10000033;Oijamon V - Moon 4 - Caldari Business Tribunal
60003514;0.8712233967;1529;1000033;30002745;20000402;10000033;Saikanen III - Moon 3 - Caldari Business Tribunal Accounting
60003517;0.5713400139;1530;1000033;30002748;20000402;10000033;Jeras VII - Moon 13 - Caldari Business Tribunal
60003520;0.8397002550;1529;1000033;30002747;20000402;10000033;Kakki V - Moon 9 - Caldari Business Tribunal Bureau Offices
60003523;0.8196477984;1529;1000033;30002744;20000402;10000033;Auviken V - Moon 5 - Caldari Business Tribunal Bureau Offices
60003526;0.7101435824;1530;1000033;30003053;20000446;10000037;Avele VI - Moon 15 - Caldari Business Tribunal
60003529;0.7080520673;1530;1000033;30003052;20000446;10000037;Tolle IV - Caldari Business Tribunal
60003532;0.6894271902;1530;1000033;30003051;20000446;10000037;Antollare VI - Moon 13 - Caldari Business Tribunal
60003535;-1.0000000000;1530;1000292;30003046;20000789;10000070;Angymonne V - Moon 6 - Veles Clade Semiosis Theater
60003538;0.5760883283;3872;1000033;30003047;20000446;10000037;Averon VII - Moon 3 - Caldari Business Tribunal Information Center
60003541;0.6248775511;1529;1000033;30003048;20000446;10000037;Carirgnottin IX - Moon 17 - Caldari Business Tribunal Bureau Offices
60003544;0.7425944545;1530;1000033;30002714;20000397;10000032;Pozirblant V - Caldari Business Tribunal
60003547;0.7425944545;1530;1000033;30002714;20000397;10000032;Pozirblant IX - Moon 4 - Caldari Business Tribunal
60003550;0.7425944545;1530;1000033;30002714;20000397;10000032;Pozirblant IV - Caldari Business Tribunal
60003553;0.7425944545;1530;1000033;30002714;20000397;10000032;Pozirblant VI - Caldari Business Tribunal
60003556;0.7425944545;3872;1000033;30002714;20000397;10000032;Pozirblant VIII - Moon 2 - Caldari Business Tribunal Information Center
60003559;0.8478275473;1529;1000033;30002712;20000397;10000032;Alillere VI - Moon 3 - Caldari Business Tribunal Bureau Offices
60003562;0.9063288333;1530;1000033;30002711;20000396;10000032;Stetille V - Moon 5 - Caldari Business Tribunal
60003565;0.9376874435;1529;1000033;30002708;20000396;10000032;Claysson X - Caldari Business Tribunal Accounting
60003568;0.9063288333;1530;1000033;30002711;20000396;10000032;Stetille IX - Moon 7 - Caldari Business Tribunal
60003571;0.9063288333;1530;1000033;30002711;20000396;10000032;Stetille IX - Moon 4 - Caldari Business Tribunal
60003574;0.9063288333;1529;1000033;30002711;20000396;10000032;Stetille VI - Moon 1 - Caldari Business Tribunal Bureau Offices
60003577;0.9376874435;3872;1000033;30002708;20000396;10000032;Claysson IV - Moon 1 - Caldari Business Tribunal Information Center
60003580;0.1340292735;1530;1000033;30003805;20000555;10000048;Gare VIII - Moon 20 - Caldari Business Tribunal
60003583;0.1236928275;1530;1000033;30003802;20000555;10000048;Cumemare III - Moon 13 - Caldari Business Tribunal
60003586;0.1340292735;1530;1000033;30003805;20000555;10000048;Gare VIII - Moon 11 - Caldari Business Tribunal
60003589;0.1340292735;1530;1000033;30003805;20000555;10000048;Gare VIII - Moon 8 - Caldari Business Tribunal
60003592;0.1568101737;1529;1000033;30003803;20000555;10000048;Reynire IX - Moon 2 - Caldari Business Tribunal Archives
60003595;0.1829750787;3872;1000033;30003801;20000555;10000048;Aunsou II - Moon 2 - Caldari Business Tribunal Information Center
60003598;0.4638825058;1530;1000033;30001444;20000212;10000016;Oimmo VII - Moon 2 - Caldari Business Tribunal
60003601;0.5283446465;1530;1000033;30001443;20000212;10000016;Vuorrassi I - Moon 1 - Caldari Business Tribunal
60003604;0.3491613319;1529;1000033;30001446;20000212;10000016;Otsasai VII - Moon 6 - Caldari Business Tribunal Accounting
60003607;0.3491613319;1530;1000033;30001446;20000212;10000016;Otsasai VII - Moon 10 - Caldari Business Tribunal
60003610;0.2963790211;3872;1000033;30001448;20000212;10000016;Hakonen IX - Moon 10 - Caldari Business Tribunal Information Center
60003613;0.5283446465;3872;1000033;30001443;20000212;10000016;Vuorrassi VI - Moon 4 - Caldari Business Tribunal Information Center
60003616;0.6488396066;1529;1000033;30001660;20000245;10000020;Dabrid V - Moon 1 - Caldari Business Tribunal Accounting
60003619;0.6488396066;3871;1000033;30001660;20000245;10000020;Dabrid III - Moon 3 - Caldari Business Tribunal Law School
60003622;0.6488396066;1529;1000033;30001660;20000245;10000020;Dabrid II - Moon 13 - Caldari Business Tribunal Accounting
60003625;0.4381802253;3871;1000033;30001661;20000245;10000020;Gyerzen IV - Moon 1 - Caldari Business Tribunal Law School
60003628;0.5878499584;1529;1000033;30001657;20000245;10000020;Seil IV - Moon 9 - Caldari Business Tribunal Bureau Offices
60003631;0.5700598834;3872;1000033;30001659;20000245;10000020;Sehmosh VIII - Moon 22 - Caldari Business Tribunal Information Center
60003634;0.5820389969;1530;1000033;30002988;20000438;10000036;Nakatre VIII - Moon 16 - Caldari Business Tribunal
60003637;0.8085227567;3871;1000033;30002992;20000438;10000036;Akes VII - Caldari Business Tribunal Law School
60003640;0.5820389969;1530;1000033;30002988;20000438;10000036;Nakatre III - Moon 1 - Caldari Business Tribunal
60003643;0.5624689770;1530;1000033;30002990;20000438;10000036;Hakshma VIII - Moon 13 - Caldari Business Tribunal
60003646;0.5820389969;3872;1000033;30002988;20000438;10000036;Nakatre VI - Moon 2 - Caldari Business Tribunal Information Center
60003649;0.6476009329;3872;1000033;30002993;20000438;10000036;Riavayed X - Moon 1 - Caldari Business Tribunal Information Center
60003652;0.7283624901;1530;1000033;30003010;20000441;10000037;Halle II - Caldari Business Tribunal
60003655;0.7180394844;1529;1000033;30003011;20000441;10000037;Mormoen II - Caldari Business Tribunal Accounting
60003658;0.5900502183;3871;1000033;30003012;20000441;10000037;Amattens VII - Moon 1 - Caldari Business Tribunal Law School
60003661;0.7180394844;1529;1000033;30003011;20000441;10000037;Mormoen IV - Moon 1 - Caldari Business Tribunal Accounting
60003664;0.7180394844;1529;1000033;30003011;20000441;10000037;Mormoen V - Moon 2 - Caldari Business Tribunal Archives
60003667;0.6911667830;1529;1000033;30003015;20000441;10000037;Aice IV - Moon 1 - Caldari Business Tribunal Bureau Offices
60003670;0.5413266815;1529;1000033;30000152;20000021;10000002;Hampinen VII - Moon 13 - Caldari Business Tribunal Accounting
60003673;0.5413266815;1530;1000033;30000152;20000021;10000002;Hampinen VII - Moon 16 - Caldari Business Tribunal
60003676;0.6991872083;3871;1000033;30000149;20000021;10000002;Gekutami VI - Moon 2 - Caldari Business Tribunal Law School
60003679;0.6991872083;1529;1000033;30000149;20000021;10000002;Gekutami VIII - Caldari Business Tribunal Accounting
60003682;0.7432522649;3872;1000033;30000148;20000021;10000002;Jakanerva IV - Moon 11 - Caldari Business Tribunal Information Center
60003685;0.7432522649;1529;1000033;30000148;20000021;10000002;Jakanerva V - Moon 21 - Caldari Business Tribunal Bureau Offices
60003688;0.4418659798;1530;1000033;30003530;20000515;10000043;Raravath XII - Moon 3 - Caldari Business Tribunal
60003691;0.8203867568;1530;1000033;30003528;20000515;10000043;Herila I - Caldari Business Tribunal
60003694;0.3764964568;3871;1000033;30003534;20000515;10000043;Namaili V - Moon 7 - Caldari Business Tribunal Law School
60003697;0.6082563657;1530;1000033;30003529;20000515;10000043;Chemilip IV - Moon 16 - Caldari Business Tribunal
60003700;0.6907122475;1529;1000033;30003532;20000515;10000043;Jesoyeh VIII - Moon 8 - Caldari Business Tribunal Archives
60003703;0.3764964568;1529;1000033;30003534;20000515;10000043;Namaili VI - Moon 25 - Caldari Business Tribunal Archives
60003706;0.2504577488;1529;1000033;30002393;20000351;10000028;Aedald VIII - Moon 6 - Caldari Business Tribunal Accounting
60003709;0.3078231529;3871;1000033;30002392;20000351;10000028;Hrober VII - Moon 8 - Caldari Business Tribunal Law School
60003712;0.2504577488;1530;1000033;30002393;20000351;10000028;Aedald VI - Moon 3 - Caldari Business Tribunal
60003715;0.3307623618;1529;1000033;30002390;20000351;10000028;Heild V - Moon 7 - Caldari Business Tribunal Accounting
60003718;0.3307623618;1529;1000033;30002390;20000351;10000028;Heild V - Moon 5 - Caldari Business Tribunal Bureau Offices
60003721;0.2504577488;3872;1000033;30002393;20000351;10000028;Aedald VII - Moon 15 - Caldari Business Tribunal Information Center
60003724;1.0000000000;1529;1000034;30000145;20000020;10000002;New Caldari V (Oniteseru) - Moon 2 - House of Records Archives
60003727;0.7185566670;3872;1000034;30002750;20000403;10000033;Oiniken III - Moon 1 - House of Records Information Center
60003730;0.9120170099;1529;1000034;30000132;20000019;10000002;Ansila VIII - Moon 14 - House of Records Bureau Offices
60003733;0.7709215369;3872;1000034;30001394;20000204;10000016;Korama V - Moon 13 - House of Records Information Center
60003736;0.4686320110;3872;1000034;30001384;20000202;10000016;Autaris VI - Moon 2 - House of Records Information Center
60003739;0.6777007603;1529;1000034;30001387;20000203;10000016;Isikano IX - Moon 17 - House of Records Bureau Offices
60003742;0.7411521743;3872;1000034;30001403;20000205;10000016;Piak II - Moon 4 - House of Records Information Center
60003745;0.8217432973;3872;1000034;30001410;20000207;10000016;Kirras IX - House of Records Information Center
60003748;0.6118220667;1529;1000034;30002798;20000410;10000033;Venilen XII - Moon 1 - House of Records Archives
60003751;0.6374281330;1529;1000034;30000121;20000017;10000002;Jatate IV - Moon 11 - House of Records Archives
60003754;0.9531232306;1529;1000035;30000144;20000020;10000002;Perimeter II - Moon 1 - Caldari Navy Assembly Plant
60003757;0.9459131167;1529;1000035;30000142;20000020;10000002;Jita IV - Moon 5 - Caldari Navy Assembly Plant
60003760;0.9459131167;52678;1000035;30000142;20000020;10000002;Jita IV - Moon 4 - Caldari Navy Assembly Plant
60003763;0.9127475930;1529;1000035;30000140;20000020;10000002;Maurasi IX - Moon 12 - Caldari Navy Assembly Plant
60003766;0.9639236003;1530;1000035;30000143;20000020;10000002;Niyabainen IX - Moon 19 - Caldari Navy Logistic Support
60003769;0.9639236003;1529;1000035;30000143;20000020;10000002;Niyabainen IV - Moon 1 - Caldari Navy Assembly Plant
60003772;0.8039990995;1530;1000035;30002815;20000413;10000033;Isenairos VI - Moon 9 - Caldari Navy Logistic Support
60003775;0.8039990995;1530;1000035;30002815;20000413;10000033;Isenairos VI - Caldari Navy Logistic Support
60003778;0.8476644632;1529;1000035;30002818;20000413;10000033;Oichiya VI - Moon 19 - Caldari Navy Assembly Plant
60003781;0.4897885840;54;1000035;30002817;20000413;10000033;Aramachi II - Moon 4 - Caldari Navy Testing Facilities
60003784;0.8934569984;1529;1000035;30002816;20000413;10000033;Saila VII - Moon 14 - Caldari Navy Assembly Plant
60003787;0.8727943059;1530;1000035;30002819;20000413;10000033;Motsu VII - Moon 6 - Caldari Navy Logistic Support
60003790;0.7291611392;1529;1000035;30002801;20000411;10000033;Suroken IX - Moon 18 - Caldari Navy Assembly Plant
60003793;0.7291611392;1529;1000035;30002801;20000411;10000033;Suroken VIII - Moon 13 - Caldari Navy Assembly Plant
60003796;0.6213217815;1529;1000035;30002803;20000411;10000033;Juunigaishi XII - Moon 16 - Caldari Navy Assembly Plant
60003799;0.6700421255;1530;1000035;30002804;20000411;10000033;Isikesu IV - Moon 5 - Caldari Navy Logistic Support
60003802;0.8472999538;54;1000035;30002802;20000411;10000033;Kusomonmon V - Moon 9 - Caldari Navy Testing Facilities
60003805;0.6092655012;1529;1000035;30002800;20000411;10000033;Haatomo VI - Moon 3 - Caldari Navy Assembly Plant
60003808;0.2963790211;1529;1000035;30001448;20000212;10000016;Hakonen IX - Moon 9 - Caldari Navy Assembly Plant
60003811;0.3491613319;1529;1000035;30001446;20000212;10000016;Otsasai VIII - Moon 8 - Caldari Navy Assembly Plant
60003814;0.5283446465;1530;1000035;30001443;20000212;10000016;Vuorrassi VI - Moon 2 - Caldari Navy Logistic Support
60003817;0.4638825058;1529;1000035;30001444;20000212;10000016;Oimmo VII - Caldari Navy Assembly Plant
60003820;0.4638825058;1529;1000035;30001444;20000212;10000016;Oimmo V - Moon 1 - Caldari Navy Assembly Plant
60003823;0.3491613319;1529;1000035;30001446;20000212;10000016;Otsasai VIII - Moon 3 - Caldari Navy Assembly Plant
60003826;0.8853122148;1530;1000035;30001379;20000201;10000016;Tunttaras X - Moon 3 - Caldari Navy Logistic Support
60003829;0.7693230944;1529;1000035;30001375;20000201;10000016;Tsuguwa VI - Caldari Navy Assembly Plant
60003832;0.8165567291;1529;1000035;30001376;20000201;10000016;Nourvukaiken III - Caldari Navy Assembly Plant
60003835;0.8165567291;1529;1000035;30001376;20000201;10000016;Nourvukaiken VII - Moon 10 - Caldari Navy Assembly Plant
60003838;0.9365016178;1529;1000035;30001377;20000201;10000016;Sarekuwa III - Moon 8 - Caldari Navy Assembly Plant
60003841;0.8165567291;1529;1000035;30001376;20000201;10000016;Nourvukaiken VII - Moon 14 - Caldari Navy Assembly Plant
60003844;0.5335753726;1529;1000035;30002799;20000410;10000033;Oisio V - Moon 6 - Caldari Navy Assembly Plant
60003847;-1.0000000000;1529;1000298;30002797;20000789;10000070;Kaunokka VI - Moon 2 - The Convocation of Triglav Semiosis Theater
60003850;-1.0000000000;54;1000298;30002797;20000789;10000070;Kaunokka II - Moon 1 - The Convocation of Triglav Proving Complex
60003853;0.6118220667;54;1000035;30002798;20000410;10000033;Venilen IX - Moon 7 - Caldari Navy Testing Facilities
60003856;0.5335753726;1529;1000035;30002799;20000410;10000033;Oisio V - Moon 1 - Caldari Navy Assembly Plant
60003859;0.5335753726;1529;1000035;30002799;20000410;10000033;Oisio V - Moon 10 - Caldari Navy Assembly Plant
60003862;0.5080410986;1529;1000035;30001401;20000205;10000016;Nonni I - Caldari Navy Assembly Plant
60003865;0.7411521743;1529;1000035;30001403;20000205;10000016;Piak III - Moon 19 - Caldari Navy Assembly Plant
60003868;0.4477900949;1529;1000035;30001398;20000205;10000016;Aunenen III - Moon 1 - Caldari Navy Assembly Plant
60003871;0.5080410986;1529;1000035;30001401;20000205;10000016;Nonni IV - Caldari Navy Assembly Plant
60003874;0.5080410986;1529;1000035;30001401;20000205;10000016;Nonni V - Caldari Navy Assembly Plant
60003877;0.4894049592;1530;1000035;30001400;20000205;10000016;Litiura VIII - Moon 12 - Caldari Navy Logistic Support
60003880;0.9722909031;1529;1000035;30001405;20000206;10000016;Kakakela VII - Moon 16 - Caldari Navy Assembly Plant
60003883;0.5613014649;54;1000035;30001409;20000206;10000016;Umokka VII - Moon 5 - Caldari Navy Testing Facilities
60003886;0.5613014649;54;1000035;30001409;20000206;10000016;Umokka X - Moon 4 - Caldari Navy Testing Facilities
60003889;0.9722909031;1529;1000035;30001405;20000206;10000016;Kakakela VII - Caldari Navy Assembly Plant
60003892;0.9722909031;1529;1000035;30001405;20000206;10000016;Kakakela VI - Moon 18 - Caldari Navy Assembly Plant
60003895;0.9722909031;1529;1000035;30001405;20000206;10000016;Kakakela VI - Moon 15 - Caldari Navy Assembly Plant
60003898;0.5708567339;1530;1000035;30002738;20000401;10000033;Inoue VI - Moon 9 - Caldari Navy Logistic Support
60003901;0.4384250659;54;1000035;30002741;20000401;10000033;Horkkisen XII - Caldari Navy Testing Facilities
60003904;0.7208140236;1529;1000035;30002739;20000401;10000033;Isaziwa X - Moon 3 - Caldari Navy Assembly Plant
60003907;0.7208140236;1530;1000035;30002739;20000401;10000033;Isaziwa XIII - Moon 15 - Caldari Navy Logistic Support
60003910;0.5708567339;1530;1000035;30002738;20000401;10000033;Inoue VIII - Moon 5 - Caldari Navy Logistic Support
60003913;0.5380359349;1529;1000035;30002740;20000401;10000033;Eitu III - Moon 12 - Caldari Navy Assembly Plant
60003916;0.8410254626;1530;1000035;30001363;20000199;10000016;Sobaseki VII - Caldari Navy Logistic Support
60003919;0.8589762793;1529;1000035;30001364;20000199;10000016;Funtanainen VIII - Caldari Navy Assembly Plant
60003922;0.6041875522;1529;1000035;30001367;20000199;10000016;Hageken V - Moon 2 - Caldari Navy Assembly Plant
60003925;0.8410254626;1529;1000035;30001363;20000199;10000016;Sobaseki X - Moon 1 - Caldari Navy Assembly Plant
60003928;0.7809994316;1530;1000035;30001365;20000199;10000016;Isikemi VI - Moon 5 - Caldari Navy Logistic Support
60003931;0.8589762793;1530;1000035;30001364;20000199;10000016;Funtanainen IV - Moon 1 - Caldari Navy Logistic Support
60003934;0.5580525767;1529;1000036;30000153;20000022;10000002;Poinen V - Moon 12 - Internal Security Assembly Plant
60003937;0.5580525767;1529;1000036;30000153;20000022;10000002;Poinen V - Moon 26 - Internal Security Assembly Plant
60003940;0.8516329482;1529;1000037;30001404;20000206;10000016;Airkio IX - Moon 7 - Lai Dai Protection Service Assembly Plant
60003943;0.8516329482;1529;1000037;30001404;20000206;10000016;Airkio VII - Moon 2 - Lai Dai Protection Service Assembly Plant
60003946;0.8165567291;1529;1000037;30001376;20000201;10000016;Nourvukaiken III - Moon 1 - Lai Dai Protection Service Assembly Plant
60003949;0.8165567291;1529;1000037;30001376;20000201;10000016;Nourvukaiken VI - Lai Dai Protection Service Assembly Plant
60003952;0.5235317507;1529;1000037;30001432;20000210;10000016;Uesuro V - Moon 15 - Lai Dai Protection Service Assembly Plant
60003955;0.5734916636;1529;1000037;30001430;20000210;10000016;Endatoh VII - Moon 2 - Lai Dai Protection Service Assembly Plant
60003958;0.3382873440;1529;1000037;30001437;20000211;10000016;Tamo V - Moon 11 - Lai Dai Protection Service Assembly Plant
60003961;0.3586282439;1529;1000037;30001439;20000211;10000016;Anin IX - Moon 11 - Lai Dai Protection Service Assembly Plant
60003964;0.9481750451;1529;1000038;30001393;20000204;10000016;Malkalen III - Ishukone Watch Assembly Plant
60003967;0.7709215369;1529;1000038;30001394;20000204;10000016;Korama VI - Moon 20 - Ishukone Watch Assembly Plant
60003970;0.7709215369;1530;1000038;30001394;20000204;10000016;Korama III - Moon 6 - Ishukone Watch Logistic Support
60003973;0.3382873440;1530;1000038;30001437;20000211;10000016;Tamo V - Moon 2 - Ishukone Watch Logistic Support
60003976;0.3897153886;1529;1000038;30001438;20000211;10000016;Nannaras VII - Ishukone Watch Assembly Plant
60003979;0.0962943885;54;1000038;30001442;20000211;10000016;Saranen V - Moon 16 - Ishukone Watch Testing Facilities
60003982;0.8012256423;1530;1000038;30001424;20000209;10000016;Haajinen XII - Moon 8 - Ishukone Watch Logistic Support
60003985;0.7590680266;1530;1000038;30001425;20000209;10000016;Oipo II - Moon 19 - Ishukone Watch Logistic Support
60003988;0.7251131835;1530;1000038;30001426;20000209;10000016;Isinokka VI - Moon 1 - Ishukone Watch Logistic Support
60003991;0.3599791889;1529;1000038;30001420;20000208;10000016;Daras III - Ishukone Watch Assembly Plant
60003994;0.5134408202;1530;1000038;30001421;20000208;10000016;Otalieto VIII - Moon 10 - Ishukone Watch Logistic Support
60003997;0.5828238534;54;1000038;30001423;20000208;10000016;Jotenen II - Ishukone Watch Testing Facilities
60004000;0.5080410986;54;1000039;30001401;20000205;10000016;Nonni III - Home Guard Testing Facilities
60004003;0.6657824845;1530;1000039;30001399;20000205;10000016;Elonaya X - Moon 15 - Home Guard Logistic Support
60004006;0.5080410986;1529;1000039;30001401;20000205;10000016;Nonni III - Moon 1 - Home Guard Assembly Plant
60004009;0.4477900949;1530;1000039;30001398;20000205;10000016;Aunenen V - Moon 16 - Home Guard Logistic Support
60004012;0.8410254626;1529;1000039;30001363;20000199;10000016;Sobaseki XI - Moon 1 - Home Guard Assembly Plant
60004015;0.7809994316;1529;1000039;30001365;20000199;10000016;Isikemi V - Home Guard Assembly Plant
60004018;0.8410254626;1529;1000039;30001363;20000199;10000016;Sobaseki VIII - Moon 1 - Home Guard Assembly Plant
60004021;0.7809994316;1529;1000039;30001365;20000199;10000016;Isikemi I - Home Guard Assembly Plant
60004024;-1.0000000000;54;1000293;30001372;20000787;10000070;Kino VII - Moon 7 - Perun Clade Semiosis Theater
60004027;0.6059305202;1529;1000039;30001368;20000200;10000016;Uemisaisen VII - Moon 16 - Home Guard Assembly Plant
60004030;0.5125695892;1530;1000039;30001369;20000200;10000016;Sotrentaira VII - Moon 15 - Home Guard Logistic Support
60004033;0.6347580035;1529;1000039;30001371;20000200;10000016;Erenta II - Moon 2 - Home Guard Assembly Plant
60004036;0.5196677035;1529;1000039;30001429;20000209;10000016;Torrinos V - Moon 6 - Home Guard Assembly Plant
60004039;0.8012256423;1530;1000039;30001424;20000209;10000016;Haajinen XII - Moon 20 - Home Guard Logistic Support
60004042;0.5196677035;1530;1000039;30001429;20000209;10000016;Torrinos VI - Moon 16 - Home Guard Logistic Support
60004045;0.5196677035;1530;1000039;30001429;20000209;10000016;Torrinos V - Moon 16 - Home Guard Logistic Support
60004048;0.6524402583;54;1000040;30000146;20000021;10000002;Saisio VII - Moon 1 - Peace and Order Unit Testing Facilities
